"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Feb 18 00:46:32 GMT 2024","Sun Feb 18 00:46:32 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"passed","Sun Feb 18 00:47:37 GMT 2024","Sun Feb 18 00:47:38 GMT 2024","1077","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 18 00:47:25 GMT 2024","Sun Feb 18 00:47:26 GMT 2024","209","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayOnThePageAPI","testProductDisplayOnThePageAPI",""
"passed","Sun Feb 18 00:47:36 GMT 2024","Sun Feb 18 00:47:37 GMT 2024","475","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Sun Feb 18 00:46:47 GMT 2024","Sun Feb 18 00:46:49 GMT 2024","2126","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 18 00:47:09 GMT 2024","Sun Feb 18 00:47:10 GMT 2024","555","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"broken","Sun Feb 18 00:46:32 GMT 2024","Sun Feb 18 00:46:32 GMT 2024","1","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","closeContext","closeContext",""
"skipped","Sun Feb 18 00:46:32 GMT 2024","Sun Feb 18 00:46:32 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
"passed","Sun Feb 18 00:47:39 GMT 2024","Sun Feb 18 00:47:40 GMT 2024","1124","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"failed","Sun Feb 18 00:46:28 GMT 2024","Sun Feb 18 00:46:30 GMT 2024","2373","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Feb 18 00:46:22 GMT 2024","Sun Feb 18 00:46:25 GMT 2024","3057","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Feb 18 00:46:36 GMT 2024","Sun Feb 18 00:46:39 GMT 2024","2547","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 18 00:47:20 GMT 2024","Sun Feb 18 00:47:21 GMT 2024","215","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Sun Feb 18 00:46:41 GMT 2024","Sun Feb 18 00:46:44 GMT 2024","2129","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 18 00:47:07 GMT 2024","Sun Feb 18 00:47:07 GMT 2024","588","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 18 00:47:42 GMT 2024","Sun Feb 18 00:47:43 GMT 2024","981","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
