"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 04 18:29:45 GMT 2024","Mon Mar 04 18:29:47 GMT 2024","1331","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 18:28:39 GMT 2024","Mon Mar 04 18:28:41 GMT 2024","2256","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 18:28:43 GMT 2024","Mon Mar 04 18:28:45 GMT 2024","2311","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"broken","Mon Mar 04 18:29:38 GMT 2024","Mon Mar 04 18:29:38 GMT 2024","0","Ecommerce store","Smoke tests","tests.CartTest","tests.CartTest","closeContext","closeContext",""
"failed","Mon Mar 04 18:29:32 GMT 2024","Mon Mar 04 18:29:37 GMT 2024","4807","Ecommerce store","Smoke tests","tests.CartTest","tests.CartTest","testProductRemovalFromCart","testProductRemovalFromCart",""
"passed","Mon Mar 04 18:28:10 GMT 2024","Mon Mar 04 18:28:13 GMT 2024","2747","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 18:28:24 GMT 2024","Mon Mar 04 18:28:24 GMT 2024","34","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"passed","Mon Mar 04 18:29:40 GMT 2024","Mon Mar 04 18:29:41 GMT 2024","888","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 18:29:39 GMT 2024","Mon Mar 04 18:29:40 GMT 2024","611","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Mon Mar 04 18:29:04 GMT 2024","Mon Mar 04 18:29:08 GMT 2024","4345","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Mon Mar 04 18:28:53 GMT 2024","Mon Mar 04 18:28:54 GMT 2024","499","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"skipped","Mon Mar 04 18:28:23 GMT 2024","Mon Mar 04 18:28:23 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"passed","Mon Mar 04 18:28:47 GMT 2024","Mon Mar 04 18:28:48 GMT 2024","495","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 18:29:12 GMT 2024","Mon Mar 04 18:29:19 GMT 2024","7540","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
"passed","Mon Mar 04 18:28:34 GMT 2024","Mon Mar 04 18:28:36 GMT 2024","2087","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 18:29:42 GMT 2024","Mon Mar 04 18:29:42 GMT 2024","711","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 18:28:51 GMT 2024","Mon Mar 04 18:28:52 GMT 2024","366","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 18:28:07 GMT 2024","Mon Mar 04 18:28:08 GMT 2024","798","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"passed","Mon Mar 04 18:29:48 GMT 2024","Mon Mar 04 18:29:51 GMT 2024","2470","Ecommerce store","Smoke tests","tests.ProdTest","tests.ProdTest","testProductViewDisplay","testProductViewDisplay",""
