"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 04 17:52:11 GMT 2024","Mon Mar 04 17:52:13 GMT 2024","2105","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"skipped","Mon Mar 04 17:52:04 GMT 2024","Mon Mar 04 17:52:04 GMT 2024","1","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"broken","Mon Mar 04 17:53:19 GMT 2024","Mon Mar 04 17:53:19 GMT 2024","0","Ecommerce store","Smoke tests","tests.CartTest","tests.CartTest","closeContext","closeContext",""
"passed","Mon Mar 04 17:52:34 GMT 2024","Mon Mar 04 17:52:35 GMT 2024","479","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 17:52:40 GMT 2024","Mon Mar 04 17:52:40 GMT 2024","175","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Mon Mar 04 17:51:56 GMT 2024","Mon Mar 04 17:51:58 GMT 2024","2289","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 17:53:21 GMT 2024","Mon Mar 04 17:53:22 GMT 2024","866","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 17:52:45 GMT 2024","Mon Mar 04 17:52:50 GMT 2024","4320","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Mon Mar 04 17:52:07 GMT 2024","Mon Mar 04 17:52:09 GMT 2024","2288","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 17:53:22 GMT 2024","Mon Mar 04 17:53:23 GMT 2024","906","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 17:53:25 GMT 2024","Mon Mar 04 17:53:26 GMT 2024","907","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 17:52:05 GMT 2024","Mon Mar 04 17:52:05 GMT 2024","28","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"passed","Mon Mar 04 17:53:02 GMT 2024","Mon Mar 04 17:53:11 GMT 2024","9113","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
