"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 03 18:27:00 GMT 2024","Sun Mar 03 18:27:02 GMT 2024","1596","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 18:25:59 GMT 2024","Sun Mar 03 18:25:59 GMT 2024","551","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Mar 03 18:25:44 GMT 2024","Sun Mar 03 18:25:46 GMT 2024","2075","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"skipped","Sun Mar 03 18:27:19 GMT 2024","Sun Mar 03 18:27:19 GMT 2024","0","Ecommerce store (0)","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
"passed","Sun Mar 03 18:26:58 GMT 2024","Sun Mar 03 18:26:59 GMT 2024","741","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 18:26:54 GMT 2024","Sun Mar 03 18:26:55 GMT 2024","594","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Sun Mar 03 18:26:01 GMT 2024","Sun Mar 03 18:26:02 GMT 2024","440","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Mar 03 18:26:06 GMT 2024","Sun Mar 03 18:26:07 GMT 2024","578","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Mar 03 18:26:14 GMT 2024","Sun Mar 03 18:26:15 GMT 2024","655","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"failed","Sun Mar 03 18:27:16 GMT 2024","Sun Mar 03 18:27:18 GMT 2024","2306","Ecommerce store (0)","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Mar 03 18:26:12 GMT 2024","Sun Mar 03 18:26:12 GMT 2024","413","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"skipped","Sun Mar 03 18:27:19 GMT 2024","Sun Mar 03 18:27:19 GMT 2024","0","Ecommerce store (0)","Smoke tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"passed","Sun Mar 03 18:26:23 GMT 2024","Sun Mar 03 18:26:27 GMT 2024","4637","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Sun Mar 03 18:25:49 GMT 2024","Sun Mar 03 18:25:51 GMT 2024","2245","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 18:25:39 GMT 2024","Sun Mar 03 18:25:41 GMT 2024","2079","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 18:26:17 GMT 2024","Sun Mar 03 18:26:18 GMT 2024","381","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
"passed","Sun Mar 03 18:26:55 GMT 2024","Sun Mar 03 18:26:56 GMT 2024","875","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 18:25:34 GMT 2024","Sun Mar 03 18:25:36 GMT 2024","2303","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 18:26:59 GMT 2024","Sun Mar 03 18:27:00 GMT 2024","840","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"broken","Sun Mar 03 18:27:19 GMT 2024","Sun Mar 03 18:27:19 GMT 2024","0","Ecommerce store (0)","Smoke tests","tests.HomeTest","tests.HomeTest","closeContext","closeContext",""
"passed","Sun Mar 03 18:25:31 GMT 2024","Sun Mar 03 18:25:31 GMT 2024","50","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"passed","Sun Mar 03 18:27:07 GMT 2024","Sun Mar 03 18:27:09 GMT 2024","2420","Ecommerce store (0)","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Mar 03 18:26:04 GMT 2024","Sun Mar 03 18:26:04 GMT 2024","374","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Mar 03 18:26:41 GMT 2024","Sun Mar 03 18:26:51 GMT 2024","10657","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
