"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 25 17:27:53 GMT 2024","Sun Feb 25 17:27:54 GMT 2024","764","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 17:27:29 GMT 2024","Sun Feb 25 17:27:33 GMT 2024","4339","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Sun Feb 25 17:27:54 GMT 2024","Sun Feb 25 17:27:55 GMT 2024","698","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"failed","Sun Feb 25 17:27:43 GMT 2024","Sun Feb 25 17:27:48 GMT 2024","5313","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
"passed","Sun Feb 25 17:27:18 GMT 2024","Sun Feb 25 17:27:18 GMT 2024","470","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 17:27:36 GMT 2024","Sun Feb 25 17:27:42 GMT 2024","5675","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
"passed","Sun Feb 25 17:26:50 GMT 2024","Sun Feb 25 17:26:50 GMT 2024","33","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"passed","Sun Feb 25 17:26:55 GMT 2024","Sun Feb 25 17:26:58 GMT 2024","2093","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"skipped","Sun Feb 25 17:26:48 GMT 2024","Sun Feb 25 17:26:48 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
"broken","Sun Feb 25 17:27:50 GMT 2024","Sun Feb 25 17:27:50 GMT 2024","0","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","closeContext","closeContext",""
"passed","Sun Feb 25 17:26:37 GMT 2024","Sun Feb 25 17:26:38 GMT 2024","710","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"passed","Sun Feb 25 17:27:12 GMT 2024","Sun Feb 25 17:27:13 GMT 2024","489","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 17:27:57 GMT 2024","Sun Feb 25 17:27:58 GMT 2024","1206","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 17:27:24 GMT 2024","Sun Feb 25 17:27:24 GMT 2024","182","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Sun Feb 25 17:27:22 GMT 2024","Sun Feb 25 17:27:22 GMT 2024","326","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 17:27:27 GMT 2024","Sun Feb 25 17:27:28 GMT 2024","168","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayOnThePageAPI","testProductDisplayOnThePageAPI",""
