"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 04 20:23:43 GMT 2024","Mon Mar 04 20:23:43 GMT 2024","382","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 20:22:55 GMT 2024","Mon Mar 04 20:22:58 GMT 2024","2728","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 20:24:33 GMT 2024","Mon Mar 04 20:24:34 GMT 2024","774","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"failed","Mon Mar 04 20:23:05 GMT 2024","Mon Mar 04 20:23:07 GMT 2024","2273","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 20:24:34 GMT 2024","Mon Mar 04 20:24:35 GMT 2024","690","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 20:24:06 GMT 2024","Mon Mar 04 20:24:16 GMT 2024","9217","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
"passed","Mon Mar 04 20:24:37 GMT 2024","Mon Mar 04 20:24:37 GMT 2024","899","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 20:24:32 GMT 2024","Mon Mar 04 20:24:33 GMT 2024","581","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Mon Mar 04 20:23:00 GMT 2024","Mon Mar 04 20:23:02 GMT 2024","2232","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 20:22:53 GMT 2024","Mon Mar 04 20:22:53 GMT 2024","252","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"broken","Mon Mar 04 20:24:44 GMT 2024","Mon Mar 04 20:24:44 GMT 2024","0","Ecommerce store","Smoke tests","tests.ProdTest","tests.ProdTest","closeContext","closeContext",""
"broken","Mon Mar 04 20:23:08 GMT 2024","Mon Mar 04 20:23:08 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","closeContext","closeContext",""
"passed","Mon Mar 04 20:23:09 GMT 2024","Mon Mar 04 20:23:09 GMT 2024","28","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"passed","Mon Mar 04 20:23:23 GMT 2024","Mon Mar 04 20:23:26 GMT 2024","2241","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 20:23:47 GMT 2024","Mon Mar 04 20:23:47 GMT 2024","311","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
"passed","Mon Mar 04 20:23:35 GMT 2024","Mon Mar 04 20:23:35 GMT 2024","321","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
