"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 04 20:10:57 GMT 2024","Mon Mar 04 20:11:00 GMT 2024","2385","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 20:11:48 GMT 2024","Mon Mar 04 20:11:48 GMT 2024","233","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayOnThePageAPI","testProductDisplayOnThePageAPI",""
"passed","Mon Mar 04 20:11:35 GMT 2024","Mon Mar 04 20:11:36 GMT 2024","458","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 20:12:08 GMT 2024","Mon Mar 04 20:12:18 GMT 2024","10137","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
"passed","Mon Mar 04 20:12:41 GMT 2024","Mon Mar 04 20:12:42 GMT 2024","1667","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 20:11:45 GMT 2024","Mon Mar 04 20:11:46 GMT 2024","343","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
"passed","Mon Mar 04 20:11:10 GMT 2024","Mon Mar 04 20:11:12 GMT 2024","2086","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 20:11:38 GMT 2024","Mon Mar 04 20:11:38 GMT 2024","392","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 20:11:03 GMT 2024","Mon Mar 04 20:11:03 GMT 2024","25","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"skipped","Mon Mar 04 20:11:01 GMT 2024","Mon Mar 04 20:11:01 GMT 2024","3","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
"passed","Mon Mar 04 20:11:19 GMT 2024","Mon Mar 04 20:11:21 GMT 2024","2251","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 20:11:15 GMT 2024","Mon Mar 04 20:11:17 GMT 2024","2078","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 20:12:35 GMT 2024","Mon Mar 04 20:12:35 GMT 2024","561","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Mon Mar 04 20:11:40 GMT 2024","Mon Mar 04 20:11:41 GMT 2024","344","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 20:11:50 GMT 2024","Mon Mar 04 20:11:54 GMT 2024","4500","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Mon Mar 04 20:12:37 GMT 2024","Mon Mar 04 20:12:38 GMT 2024","804","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"broken","Mon Mar 04 20:11:01 GMT 2024","Mon Mar 04 20:11:01 GMT 2024","1","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","closeContext","closeContext",""
"passed","Mon Mar 04 20:12:38 GMT 2024","Mon Mar 04 20:12:39 GMT 2024","773","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 20:11:43 GMT 2024","Mon Mar 04 20:11:43 GMT 2024","426","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Mon Mar 04 20:12:39 GMT 2024","Mon Mar 04 20:12:40 GMT 2024","734","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 20:11:05 GMT 2024","Mon Mar 04 20:11:07 GMT 2024","2247","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 20:11:29 GMT 2024","Mon Mar 04 20:11:30 GMT 2024","430","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 20:11:24 GMT 2024","Mon Mar 04 20:11:27 GMT 2024","2216","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 20:10:47 GMT 2024","Mon Mar 04 20:10:50 GMT 2024","2782","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 20:12:20 GMT 2024","Mon Mar 04 20:12:32 GMT 2024","12065","Ecommerce store","Smoke tests","tests.CartTest","tests.CartTest","testProductRemovalFromCart","testProductRemovalFromCart",""
"passed","Mon Mar 04 20:10:33 GMT 2024","Mon Mar 04 20:10:43 GMT 2024","10039","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testE2EPurchaseWithCartValidation","testE2EPurchaseWithCartValidation",""
"passed","Mon Mar 04 20:12:45 GMT 2024","Mon Mar 04 20:12:48 GMT 2024","2708","Ecommerce store","Smoke tests","tests.ProdTest","tests.ProdTest","testProductViewDisplay","testProductViewDisplay",""
"passed","Mon Mar 04 20:10:45 GMT 2024","Mon Mar 04 20:10:45 GMT 2024","243","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"passed","Mon Mar 04 20:11:57 GMT 2024","Mon Mar 04 20:12:05 GMT 2024","8331","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
"passed","Mon Mar 04 20:10:53 GMT 2024","Mon Mar 04 20:10:55 GMT 2024","2272","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 20:11:31 GMT 2024","Mon Mar 04 20:11:31 GMT 2024","325","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 20:12:36 GMT 2024","Mon Mar 04 20:12:37 GMT 2024","809","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 20:11:33 GMT 2024","Mon Mar 04 20:11:34 GMT 2024","379","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
