"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Mar 04 19:13:46 GMT 2024","Mon Mar 04 19:14:16 GMT 2024","30593","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testE2EPurchaseWithCartValidation","testE2EPurchaseWithCartValidation",""
"passed","Mon Mar 04 19:15:06 GMT 2024","Mon Mar 04 19:15:10 GMT 2024","4405","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Mon Mar 04 19:15:04 GMT 2024","Mon Mar 04 19:15:04 GMT 2024","278","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayOnThePageAPI","testProductDisplayOnThePageAPI",""
"passed","Mon Mar 04 19:14:48 GMT 2024","Mon Mar 04 19:14:49 GMT 2024","500","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 19:14:39 GMT 2024","Mon Mar 04 19:14:42 GMT 2024","2262","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 19:15:22 GMT 2024","Mon Mar 04 19:15:31 GMT 2024","9285","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
"passed","Mon Mar 04 19:15:02 GMT 2024","Mon Mar 04 19:15:02 GMT 2024","293","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
"passed","Mon Mar 04 19:14:54 GMT 2024","Mon Mar 04 19:14:54 GMT 2024","477","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 19:14:44 GMT 2024","Mon Mar 04 19:14:46 GMT 2024","2271","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 19:15:56 GMT 2024","Mon Mar 04 19:15:58 GMT 2024","2497","Ecommerce store","Smoke tests","tests.ProdTest","tests.ProdTest","testProductViewDisplay","testProductViewDisplay",""
"passed","Mon Mar 04 19:15:53 GMT 2024","Mon Mar 04 19:15:54 GMT 2024","1192","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
