"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Mar 03 17:11:55 GMT 2024","Sun Mar 03 17:11:55 GMT 2024","0","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
"passed","Sun Mar 03 17:10:49 GMT 2024","Sun Mar 03 17:10:52 GMT 2024","2073","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 17:10:25 GMT 2024","Sun Mar 03 17:10:28 GMT 2024","2782","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Mar 03 17:12:01 GMT 2024","Sun Mar 03 17:12:02 GMT 2024","810","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 17:11:14 GMT 2024","Sun Mar 03 17:11:14 GMT 2024","191","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Sun Mar 03 17:11:58 GMT 2024","Sun Mar 03 17:11:59 GMT 2024","708","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"skipped","Sun Mar 03 17:11:55 GMT 2024","Sun Mar 03 17:11:55 GMT 2024","0","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
"passed","Sun Mar 03 17:11:16 GMT 2024","Sun Mar 03 17:11:16 GMT 2024","263","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
"passed","Sun Mar 03 17:10:45 GMT 2024","Sun Mar 03 17:10:47 GMT 2024","2089","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 17:10:40 GMT 2024","Sun Mar 03 17:10:40 GMT 2024","30","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"passed","Sun Mar 03 17:12:02 GMT 2024","Sun Mar 03 17:12:03 GMT 2024","1338","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 17:10:23 GMT 2024","Sun Mar 03 17:10:24 GMT 2024","733","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"passed","Sun Mar 03 17:11:57 GMT 2024","Sun Mar 03 17:11:58 GMT 2024","794","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
