"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 04 18:57:20 GMT 2024","Mon Mar 04 18:57:21 GMT 2024","369","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"skipped","Mon Mar 04 18:56:50 GMT 2024","Mon Mar 04 18:56:50 GMT 2024","1","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
"passed","Mon Mar 04 18:57:27 GMT 2024","Mon Mar 04 18:57:28 GMT 2024","386","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 18:57:12 GMT 2024","Mon Mar 04 18:57:14 GMT 2024","2270","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 18:56:37 GMT 2024","Mon Mar 04 18:56:40 GMT 2024","2779","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 18:56:58 GMT 2024","Mon Mar 04 18:57:00 GMT 2024","2098","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 18:57:32 GMT 2024","Mon Mar 04 18:57:33 GMT 2024","237","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Mon Mar 04 18:57:47 GMT 2024","Mon Mar 04 18:57:55 GMT 2024","7845","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
"passed","Mon Mar 04 18:58:24 GMT 2024","Mon Mar 04 18:58:25 GMT 2024","774","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 18:57:37 GMT 2024","Mon Mar 04 18:57:37 GMT 2024","188","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayOnThePageAPI","testProductDisplayOnThePageAPI",""
"passed","Mon Mar 04 18:57:57 GMT 2024","Mon Mar 04 18:58:06 GMT 2024","9599","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
"failed","Mon Mar 04 18:56:46 GMT 2024","Mon Mar 04 18:56:49 GMT 2024","2294","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 18:56:34 GMT 2024","Mon Mar 04 18:56:35 GMT 2024","722","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"passed","Mon Mar 04 18:58:28 GMT 2024","Mon Mar 04 18:58:28 GMT 2024","726","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 18:58:29 GMT 2024","Mon Mar 04 18:58:30 GMT 2024","1129","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 18:58:08 GMT 2024","Mon Mar 04 18:58:21 GMT 2024","12318","Ecommerce store","Smoke tests","tests.CartTest","tests.CartTest","testProductRemovalFromCart","testProductRemovalFromCart",""
"passed","Mon Mar 04 18:58:31 GMT 2024","Mon Mar 04 18:58:34 GMT 2024","2486","Ecommerce store","Smoke tests","tests.ProdTest","tests.ProdTest","testProductViewDisplay","testProductViewDisplay",""
"passed","Mon Mar 04 18:57:25 GMT 2024","Mon Mar 04 18:57:25 GMT 2024","445","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 18:57:08 GMT 2024","Mon Mar 04 18:57:10 GMT 2024","2219","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"skipped","Mon Mar 04 18:56:50 GMT 2024","Mon Mar 04 18:56:50 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"passed","Mon Mar 04 18:58:26 GMT 2024","Mon Mar 04 18:58:27 GMT 2024","853","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Mon Mar 04 18:56:42 GMT 2024","Mon Mar 04 18:56:44 GMT 2024","2227","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 18:57:35 GMT 2024","Mon Mar 04 18:57:35 GMT 2024","288","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
"passed","Mon Mar 04 18:58:25 GMT 2024","Mon Mar 04 18:58:26 GMT 2024","698","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"broken","Mon Mar 04 18:56:50 GMT 2024","Mon Mar 04 18:56:50 GMT 2024","1","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","closeContext","closeContext",""
"passed","Mon Mar 04 18:57:03 GMT 2024","Mon Mar 04 18:57:05 GMT 2024","2093","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 18:56:53 GMT 2024","Mon Mar 04 18:56:55 GMT 2024","2260","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Mon Mar 04 18:57:23 GMT 2024","Mon Mar 04 18:57:23 GMT 2024","373","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 18:57:17 GMT 2024","Mon Mar 04 18:57:18 GMT 2024","456","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Mon Mar 04 18:57:39 GMT 2024","Mon Mar 04 18:57:44 GMT 2024","4400","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Mon Mar 04 18:58:23 GMT 2024","Mon Mar 04 18:58:24 GMT 2024","584","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Mon Mar 04 18:56:51 GMT 2024","Mon Mar 04 18:56:51 GMT 2024","26","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testLandingURL","testLandingURL",""
"passed","Mon Mar 04 18:57:30 GMT 2024","Mon Mar 04 18:57:30 GMT 2024","339","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
