"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 03 21:48:11 GMT 2024","Sun Mar 03 21:48:12 GMT 2024","1145","Ecommerce store (smoke tests)","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 21:47:26 GMT 2024","Sun Mar 03 21:47:27 GMT 2024","369","Ecommerce store (smoke tests)","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Mar 03 21:48:08 GMT 2024","Sun Mar 03 21:48:08 GMT 2024","718","Ecommerce store (smoke tests)","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 21:48:21 GMT 2024","Sun Mar 03 21:48:24 GMT 2024","2210","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Mar 03 21:47:30 GMT 2024","Sun Mar 03 21:47:30 GMT 2024","459","Ecommerce store (smoke tests)","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Sun Mar 03 21:48:10 GMT 2024","Sun Mar 03 21:48:11 GMT 2024","817","Ecommerce store (smoke tests)","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"failed","Sun Mar 03 21:48:26 GMT 2024","Sun Mar 03 21:48:28 GMT 2024","2281","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Mar 03 21:47:18 GMT 2024","Sun Mar 03 21:47:19 GMT 2024","515","Ecommerce store (smoke tests)","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Mar 03 21:48:09 GMT 2024","Sun Mar 03 21:48:10 GMT 2024","745","Ecommerce store (smoke tests)","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Mar 03 21:48:06 GMT 2024","Sun Mar 03 21:48:07 GMT 2024","846","Ecommerce store (smoke tests)","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"skipped","Sun Mar 03 21:48:29 GMT 2024","Sun Mar 03 21:48:29 GMT 2024","1","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"passed","Sun Mar 03 21:47:09 GMT 2024","Sun Mar 03 21:47:11 GMT 2024","2331","Ecommerce store (smoke tests)","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 21:47:34 GMT 2024","Sun Mar 03 21:47:34 GMT 2024","209","Ecommerce store (smoke tests)","Smoke tests","tests.APITest","tests.APITest","testProductDisplayOnThePageAPI","testProductDisplayOnThePageAPI",""
"passed","Sun Mar 03 21:47:04 GMT 2024","Sun Mar 03 21:47:06 GMT 2024","2126","Ecommerce store (smoke tests)","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 21:48:14 GMT 2024","Sun Mar 03 21:48:14 GMT 2024","301","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"passed","Sun Mar 03 21:48:05 GMT 2024","Sun Mar 03 21:48:06 GMT 2024","571","Ecommerce store (smoke tests)","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Sun Mar 03 21:46:55 GMT 2024","Sun Mar 03 21:46:58 GMT 2024","2282","Ecommerce store (smoke tests)","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 21:47:28 GMT 2024","Sun Mar 03 21:47:28 GMT 2024","371","Ecommerce store (smoke tests)","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Mar 03 21:47:00 GMT 2024","Sun Mar 03 21:47:02 GMT 2024","2094","Ecommerce store (smoke tests)","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Mar 03 21:47:53 GMT 2024","Sun Mar 03 21:48:03 GMT 2024","10208","Ecommerce store (smoke tests)","Smoke tests","tests.APITest","tests.APITest","testValidateAPICartIntegrationWithUI","testValidateAPICartIntegrationWithUI",""
"passed","Sun Mar 03 21:47:44 GMT 2024","Sun Mar 03 21:47:51 GMT 2024","7574","Ecommerce store (smoke tests)","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
