"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 04 17:41:00 GMT 2024","Mon Mar 04 17:41:02 GMT 2024","2334","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"broken","Mon Mar 04 17:41:03 GMT 2024","Mon Mar 04 17:41:03 GMT 2024","1","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","closeContext","closeContext",""
"passed","Mon Mar 04 17:40:47 GMT 2024","Mon Mar 04 17:40:47 GMT 2024","730","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"skipped","Mon Mar 04 17:41:03 GMT 2024","Mon Mar 04 17:41:03 GMT 2024","0","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
"skipped","Mon Mar 04 17:41:03 GMT 2024","Mon Mar 04 17:41:03 GMT 2024","1","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"passed","Mon Mar 04 17:40:49 GMT 2024","Mon Mar 04 17:40:52 GMT 2024","2741","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Mon Mar 04 17:40:55 GMT 2024","Mon Mar 04 17:40:57 GMT 2024","2269","Ecommerce store (home page tests)","Home tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
