"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 25 21:37:48 GMT 2024","Sun Feb 25 21:37:50 GMT 2024","2295","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"passed","Sun Feb 25 21:39:18 GMT 2024","Sun Feb 25 21:39:19 GMT 2024","749","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 21:37:56 GMT 2024","Sun Feb 25 21:37:58 GMT 2024","2188","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 21:38:51 GMT 2024","Sun Feb 25 21:38:59 GMT 2024","8108","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
"passed","Sun Feb 25 21:38:01 GMT 2024","Sun Feb 25 21:38:03 GMT 2024","2084","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 21:39:17 GMT 2024","Sun Feb 25 21:39:18 GMT 2024","736","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 21:38:06 GMT 2024","Sun Feb 25 21:38:08 GMT 2024","2080","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 21:38:36 GMT 2024","Sun Feb 25 21:38:36 GMT 2024","247","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Sun Feb 25 21:38:15 GMT 2024","Sun Feb 25 21:38:18 GMT 2024","2290","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 21:38:43 GMT 2024","Sun Feb 25 21:38:48 GMT 2024","4467","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductViewDisplayAPI","testProductViewDisplayAPI",""
"passed","Sun Feb 25 21:39:15 GMT 2024","Sun Feb 25 21:39:15 GMT 2024","559","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Sun Feb 25 21:38:38 GMT 2024","Sun Feb 25 21:38:39 GMT 2024","351","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
"passed","Sun Feb 25 21:39:19 GMT 2024","Sun Feb 25 21:39:20 GMT 2024","678","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"skipped","Sun Feb 25 21:37:51 GMT 2024","Sun Feb 25 21:37:51 GMT 2024","1","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testPurchaseWithCartValidationE2E","testPurchaseWithCartValidationE2E",""
"passed","Sun Feb 25 21:39:16 GMT 2024","Sun Feb 25 21:39:16 GMT 2024","869","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 21:38:23 GMT 2024","Sun Feb 25 21:38:23 GMT 2024","431","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"broken","Sun Feb 25 21:37:51 GMT 2024","Sun Feb 25 21:37:51 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","closeContext","closeContext",""
"passed","Sun Feb 25 21:38:41 GMT 2024","Sun Feb 25 21:38:41 GMT 2024","256","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayOnThePageAPI","testProductDisplayOnThePageAPI",""
"passed","Sun Feb 25 21:38:28 GMT 2024","Sun Feb 25 21:38:29 GMT 2024","538","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 21:38:11 GMT 2024","Sun Feb 25 21:38:13 GMT 2024","2200","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"skipped","Sun Feb 25 21:37:51 GMT 2024","Sun Feb 25 21:37:51 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
