"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 25 17:22:44 GMT 2024","Sun Feb 25 17:22:46 GMT 2024","2277","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 17:22:39 GMT 2024","Sun Feb 25 17:22:41 GMT 2024","2201","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 17:23:04 GMT 2024","Sun Feb 25 17:23:05 GMT 2024","263","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testLoginAPI","testLoginAPI",""
"passed","Sun Feb 25 17:23:02 GMT 2024","Sun Feb 25 17:23:02 GMT 2024","399","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"skipped","Sun Feb 25 17:22:21 GMT 2024","Sun Feb 25 17:22:21 GMT 2024","0","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayOnThePage","testProductDisplayOnThePage",""
"failed","Sun Feb 25 17:22:17 GMT 2024","Sun Feb 25 17:22:20 GMT 2024","2295","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"broken","Sun Feb 25 17:23:23 GMT 2024","Sun Feb 25 17:23:23 GMT 2024","0","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","closeContext","closeContext",""
"passed","Sun Feb 25 17:22:54 GMT 2024","Sun Feb 25 17:22:55 GMT 2024","365","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 17:22:12 GMT 2024","Sun Feb 25 17:22:15 GMT 2024","2705","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testProductDisplayByCategory","testProductDisplayByCategory",""
"failed","Sun Feb 25 17:23:20 GMT 2024","Sun Feb 25 17:23:23 GMT 2024","2759","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testPurchaseWithCartValidationAPI","testPurchaseWithCartValidationAPI",""
"passed","Sun Feb 25 17:23:25 GMT 2024","Sun Feb 25 17:23:26 GMT 2024","578","Ecommerce store","Smoke tests","tests.ContactTest","tests.ContactTest","testContactPopUp","testContactPopUp",""
"passed","Sun Feb 25 17:23:29 GMT 2024","Sun Feb 25 17:23:30 GMT 2024","796","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 17:22:34 GMT 2024","Sun Feb 25 17:22:36 GMT 2024","2095","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 17:23:30 GMT 2024","Sun Feb 25 17:23:31 GMT 2024","826","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 17:22:59 GMT 2024","Sun Feb 25 17:23:00 GMT 2024","385","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 17:22:49 GMT 2024","Sun Feb 25 17:22:49 GMT 2024","550","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 17:22:57 GMT 2024","Sun Feb 25 17:22:57 GMT 2024","515","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedOut","testNavigationCustomerLoggedOut",""
"passed","Sun Feb 25 17:22:09 GMT 2024","Sun Feb 25 17:22:10 GMT 2024","724","Ecommerce store","Smoke tests","tests.HomeTest","tests.HomeTest","testLogOut","testLogOut",""
"passed","Sun Feb 25 17:23:32 GMT 2024","Sun Feb 25 17:23:33 GMT 2024","1710","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 17:23:27 GMT 2024","Sun Feb 25 17:23:27 GMT 2024","833","Ecommerce store","Smoke tests","tests.LoginTest","tests.LoginTest","testLogin","testLogin",""
"passed","Sun Feb 25 17:22:29 GMT 2024","Sun Feb 25 17:22:32 GMT 2024","2077","Ecommerce store","Smoke tests","tests.NavigationTest","tests.NavigationTest","testNavigationCustomerLoggedIn","testNavigationCustomerLoggedIn",""
"passed","Sun Feb 25 17:23:07 GMT 2024","Sun Feb 25 17:23:07 GMT 2024","417","Ecommerce store","Smoke tests","tests.APITest","tests.APITest","testProductDisplayByCategoryAPI","testProductDisplayByCategoryAPI",""
